temperature,rainfall,humidity,population,water_level,pH,turbidity,flow_rate,district,month,year,day_of_week,season,is_weekend,is_holiday,income_level,industrial_activity,tourism,pipe_age,leakage_rate,storage_capacity,forecast_rainfall,forecast_temperature,demand_lag_1m,demand_lag_3m,demand_lag_6m,demand
30.1,206.7,68.7,515918,179.0,7.27,1.0,65.6,Ilala,11,2017,2,Rainy,0,0,5,22,22,20,14.1,211121,148.4,30.5,2050543,725348,1931239,1727856
33.7,228.4,61.4,498265,128.8,6.55,1.33,19.1,Ilala,12,2017,4,Short Rains,0,0,5,22,22,20,14.1,211121,134.4,35.4,1727856,631832,867075,1620440
34.8,87.3,55.0,446158,163.9,7.82,1.93,36.4,Ilala,1,2018,0,Hot,0,0,5,22,22,20,14.1,211121,58.1,34.8,1620440,2050543,301420,1901866
27.5,288.4,68.0,193814,32.2,7.23,0.7,26.9,Ilala,2,2018,3,Hot,0,1,5,22,22,20,14.1,211121,215.2,27.7,1901866,1727856,725348,551564
22.3,216.1,46.4,159914,59.7,7.26,2.42,49.3,Ilala,3,2018,3,Rainy,0,0,5,22,22,20,14.1,211121,162.5,22.3,551564,1620440,631832,492231
24.9,128.9,65.4,517421,70.2,6.79,3.97,98.8,Ilala,4,2018,6,Rainy,1,0,5,22,22,20,14.1,211121,89.7,23.7,492231,1901866,2050543,2100055
24.0,36.2,75.1,500793,72.8,8.41,3.88,53.9,Ilala,5,2018,1,Rainy,0,0,5,22,22,20,14.1,211121,43.4,23.1,2100055,551564,1727856,1656497
26.1,74.7,46.5,130719,133.7,6.62,3.08,75.7,Ilala,6,2018,4,Dry,0,0,5,22,22,20,14.1,211121,43.0,25.7,1656497,492231,1620440,595627
28.6,266.3,91.9,499298,136.2,7.73,3.19,67.6,Ilala,7,2018,6,Dry,1,0,5,22,22,20,14.1,211121,305.3,28.1,595627,2100055,1901866,2053486
29.9,276.0,83.7,312992,108.6,6.88,0.83,93.2,Ilala,8,2018,2,Dry,0,0,5,22,22,20,14.1,211121,253.9,29.8,2053486,1656497,551564,904188
23.5,142.6,52.5,131484,36.2,7.12,4.63,38.7,Ilala,9,2018,5,Dry,1,0,5,22,22,20,14.1,211121,120.0,23.8,904188,595627,492231,591343
20.1,290.1,63.0,383161,168.4,7.74,4.64,92.9,Ilala,10,2018,0,Dry,0,0,5,22,22,20,14.1,211121,218.3,20.2,591343,2053486,2100055,1323862
25.7,296.1,88.1,231569,175.0,8.13,0.53,51.9,Ilala,11,2018,3,Rainy,0,0,5,22,22,20,14.1,211121,354.3,25.8,1323862,904188,1656497,969207
20.5,161.7,67.6,399083,183.9,7.26,0.71,61.5,Ilala,12,2018,5,Short Rains,1,0,5,22,22,20,14.1,211121,115.9,19.8,969207,591343,595627,1257241
20.2,28.5,94.0,242527,40.9,7.76,1.23,40.2,Ilala,1,2019,1,Hot,0,0,5,22,22,20,14.1,211121,29.8,19.2,1257241,1323862,2053486,1073593
28.1,186.4,51.2,320064,41.0,7.27,2.57,89.5,Ilala,2,2019,4,Hot,0,0,5,22,22,20,14.1,211121,119.7,28.3,1073593,969207,904188,1160731
25.2,159.2,71.3,354685,11.1,7.21,0.53,86.4,Ilala,3,2019,4,Rainy,0,0,5,22,22,20,14.1,211121,152.7,25.5,1160731,1257241,591343,1517489
24.8,114.0,78.5,302163,153.0,7.58,4.56,60.6,Ilala,4,2019,0,Rainy,0,0,5,22,22,20,14.1,211121,73.7,23.9,1517489,1073593,1323862,890911
28.2,295.2,86.3,176372,183.1,7.0,3.26,59.0,Ilala,5,2019,2,Rainy,0,0,5,22,22,20,14.1,211121,184.9,27.5,890911,1160731,969207,602975
30.9,45.0,89.7,278417,129.6,6.84,2.29,49.9,Ilala,6,2019,5,Dry,1,0,5,22,22,20,14.1,211121,55.8,30.3,602975,1517489,1257241,1189587
29.5,276.3,89.8,364617,121.0,7.23,4.09,48.9,Ilala,7,2019,0,Dry,0,0,5,22,22,20,14.1,211121,412.3,30.3,1189587,890911,1073593,1080044
21.2,108.9,84.4,299213,102.1,8.07,4.52,35.0,Ilala,8,2019,3,Dry,0,1,5,22,22,20,14.1,211121,160.6,21.8,1080044,602975,1160731,1043997
33.5,237.2,51.0,239930,99.0,7.71,0.76,59.6,Ilala,9,2019,6,Dry,1,0,5,22,22,20,14.1,211121,211.2,33.6,1043997,1189587,1517489,882971
22.1,285.1,88.4,409437,145.1,7.63,0.56,25.1,Ilala,10,2019,1,Dry,0,0,5,22,22,20,14.1,211121,242.5,22.2,882971,1080044,890911,1423299
28.9,80.9,85.1,480245,141.5,8.4,2.86,95.9,Ilala,11,2019,4,Rainy,0,0,5,22,22,20,14.1,211121,112.5,28.1,1423299,1043997,602975,1564550
29.6,97.5,81.5,407716,28.6,8.37,3.92,74.8,Ilala,12,2019,6,Short Rains,1,0,5,22,22,20,14.1,211121,108.0,28.4,1564550,882971,1189587,1469883
26.2,56.6,94.0,458050,60.1,7.56,4.13,55.2,Ilala,1,2020,2,Hot,0,0,5,22,22,20,14.1,211121,44.3,26.8,1469883,1423299,1080044,1692594
23.2,19.3,57.0,339671,188.3,6.59,1.28,74.9,Ilala,2,2020,5,Hot,1,0,5,22,22,20,14.1,211121,12.9,22.1,1692594,1564550,1043997,1485908
28.7,251.7,42.1,398589,112.5,8.32,4.64,76.4,Ilala,3,2020,6,Rainy,1,0,5,22,22,20,14.1,211121,325.0,28.2,1485908,1469883,882971,1294824
20.1,186.3,64.3,204352,35.8,7.23,3.81,20.2,Ilala,4,2020,2,Rainy,0,0,5,22,22,20,14.1,211121,178.3,21.0,1294824,1692594,1423299,649026
21.1,229.8,81.7,455048,168.0,8.4,3.22,95.7,Ilala,5,2020,4,Rainy,0,0,5,22,22,20,14.1,211121,250.8,21.0,649026,1485908,1564550,1665334
34.0,18.3,56.3,83151,67.2,7.88,4.83,12.7,Ilala,6,2020,0,Dry,0,0,5,22,22,20,14.1,211121,23.2,34.8,1665334,1294824,1469883,466025
26.7,53.1,74.1,311941,141.1,7.9,4.79,43.6,Ilala,7,2020,2,Dry,0,0,5,22,22,20,14.1,211121,76.9,27.4,466025,649026,1692594,1025502
22.2,100.4,83.3,210832,199.2,8.18,1.45,56.9,Ilala,8,2020,5,Dry,1,0,5,22,22,20,14.1,211121,81.4,23.3,1025502,1665334,1485908,830660
26.4,165.5,56.5,321599,16.9,7.6,0.92,62.5,Ilala,9,2020,1,Dry,0,0,5,22,22,20,14.1,211121,131.3,25.2,830660,466025,1294824,1148240
25.2,193.0,82.4,439871,123.0,7.84,3.04,10.1,Ilala,10,2020,3,Dry,0,0,5,22,22,20,14.1,211121,113.1,23.9,1148240,1025502,649026,1516082
28.0,44.0,82.6,439435,43.1,6.97,4.2,85.5,Ilala,11,2020,6,Rainy,1,0,5,22,22,20,14.1,211121,54.0,29.0,1516082,830660,1665334,1725643
26.8,181.7,84.2,465562,138.2,8.27,3.55,21.5,Ilala,12,2020,1,Short Rains,0,0,5,22,22,20,14.1,211121,226.2,27.2,1725643,1148240,466025,1894737
21.1,248.5,60.1,185303,74.6,8.33,2.98,18.5,Ilala,1,2021,4,Hot,0,0,5,22,22,20,14.1,211121,200.1,20.8,1894737,1516082,1025502,609570
34.2,251.4,88.8,185081,90.2,7.29,2.44,44.3,Ilala,2,2021,0,Hot,0,0,5,22,22,20,14.1,211121,244.8,34.3,609570,1725643,830660,659035
31.7,176.5,85.7,232654,146.3,6.74,3.07,55.6,Ilala,3,2021,0,Rainy,0,0,5,22,22,20,14.1,211121,109.9,32.5,659035,1894737,1148240,850881
22.9,189.4,93.3,397766,137.6,7.48,3.71,27.4,Ilala,4,2021,3,Rainy,0,0,5,22,22,20,14.1,211121,133.4,23.2,850881,609570,1516082,1193317
33.7,298.1,90.0,344338,66.6,7.23,0.9,64.2,Ilala,5,2021,5,Rainy,1,0,5,22,22,20,14.1,211121,276.9,32.3,1193317,659035,1725643,1319321
25.6,106.1,42.5,228277,136.5,8.17,1.01,83.0,Ilala,6,2021,1,Dry,0,0,5,22,22,20,14.1,211121,128.0,25.7,1319321,850881,1894737,1018771
33.2,163.4,94.3,485059,60.8,7.85,1.26,70.5,Ilala,7,2021,3,Dry,0,0,5,22,22,20,14.1,211121,150.7,32.1,1018771,1193317,609570,2056556
28.9,257.0,83.7,234925,167.4,7.42,1.63,34.1,Ilala,8,2021,6,Dry,1,0,5,22,22,20,14.1,211121,346.3,27.9,2056556,1319321,659035,829956
30.3,44.6,60.9,422899,162.6,7.95,2.9,34.3,Ilala,9,2021,2,Dry,0,0,5,22,22,20,14.1,211121,27.5,29.5,829956,1018771,850881,1293876
28.8,61.0,80.0,392951,135.3,8.35,4.27,59.0,Ilala,10,2021,4,Dry,0,0,5,22,22,20,14.1,211121,81.1,30.0,1293876,2056556,1193317,1470923
30.3,61.9,72.1,156904,20.6,8.22,2.67,87.6,Ilala,11,2021,0,Rainy,0,0,5,22,22,20,14.1,211121,67.1,29.1,1470923,829956,1319321,730883
25.3,175.8,44.0,312728,174.3,7.68,3.67,47.6,Ilala,12,2021,2,Short Rains,0,0,5,22,22,20,14.1,211121,101.9,24.4,730883,1293876,1018771,1169419
25.3,131.1,68.0,287037,122.1,6.78,4.9,74.7,Ilala,1,2022,5,Hot,1,0,5,22,22,20,14.1,211121,102.3,25.6,1169419,1470923,2056556,927340
21.5,237.9,51.8,341310,164.6,8.38,2.76,60.4,Ilala,2,2022,1,Hot,0,0,5,22,22,20,14.1,211121,343.4,20.5,927340,730883,829956,1025884
28.2,173.4,93.3,150527,127.7,7.82,1.09,72.6,Ilala,3,2022,1,Rainy,0,0,5,22,22,20,14.1,211121,108.2,29.0,1025884,1169419,1293876,599848
24.1,112.1,45.2,145624,57.0,8.45,3.4,43.1,Ilala,4,2022,4,Rainy,0,0,5,22,22,20,14.1,211121,140.3,23.4,599848,927340,1470923,645574
31.5,241.8,86.1,353298,192.9,7.09,3.42,77.7,Ilala,5,2022,6,Rainy,1,0,5,22,22,20,14.1,211121,353.7,31.3,645574,1025884,730883,1280902
32.7,180.1,61.2,432419,13.5,7.62,0.98,58.6,Ilala,6,2022,2,Dry,0,0,5,22,22,20,14.1,211121,209.2,32.6,1280902,599848,1169419,1420044
29.9,287.6,90.8,114743,114.6,8.03,4.51,34.1,Ilala,7,2022,4,Dry,0,0,5,22,22,20,14.1,211121,352.9,31.2,1420044,645574,927340,489203
26.9,233.2,88.0,317891,67.8,8.33,4.28,25.2,Ilala,8,2022,0,Dry,0,0,5,22,22,20,14.1,211121,183.9,25.6,489203,1280902,1025884,1200870
31.4,105.9,67.2,276783,167.8,7.76,1.37,45.4,Ilala,9,2022,3,Dry,0,0,5,22,22,20,14.1,211121,96.2,31.4,1200870,1420044,599848,1155384
22.7,276.9,77.0,127367,36.5,6.78,0.8,18.6,Ilala,10,2022,5,Dry,1,0,5,22,22,20,14.1,211121,147.7,23.8,1155384,489203,645574,424705
27.0,225.0,60.7,496830,178.5,6.78,1.13,90.8,Ilala,11,2022,1,Rainy,0,0,5,22,22,20,14.1,211121,153.8,28.1,424705,1200870,1280902,1581285
31.4,28.9,47.5,379067,198.6,6.66,2.38,17.8,Ilala,12,2022,3,Short Rains,0,0,5,22,22,20,14.1,211121,41.3,31.5,1581285,1155384,1420044,1305430
28.2,152.3,75.7,95799,146.8,7.84,3.74,67.7,Ilala,1,2023,6,Hot,1,0,5,22,22,20,14.1,211121,154.9,29.5,1305430,424705,489203,418757
34.0,287.7,91.9,127123,12.0,7.27,2.31,30.9,Ilala,2,2023,2,Hot,0,0,5,22,22,20,14.1,211121,149.7,33.6,418757,1581285,1200870,421294
23.3,101.1,48.4,236689,73.1,8.07,1.86,47.7,Ilala,3,2023,2,Rainy,0,0,5,22,22,20,14.1,211121,64.3,23.6,421294,1305430,1155384,850529
28.4,120.4,58.8,424085,117.3,7.46,2.42,90.4,Ilala,4,2023,5,Rainy,1,1,5,22,22,20,14.1,211121,81.7,29.3,850529,418757,424705,1744431
27.6,205.5,91.0,289521,102.9,7.89,3.32,88.1,Ilala,5,2023,0,Rainy,0,0,5,22,22,20,14.1,211121,286.7,28.9,1744431,421294,1581285,1054641
31.2,108.2,53.5,167795,163.4,8.24,2.66,62.5,Ilala,6,2023,3,Dry,0,0,5,22,22,20,14.1,211121,84.5,32.2,1054641,850529,1305430,606178
33.7,95.5,53.2,373906,80.8,8.0,3.91,36.6,Ilala,7,2023,5,Dry,1,0,5,22,22,20,14.1,211121,53.5,33.2,606178,1744431,418757,1498190
34.2,284.0,62.8,438260,86.0,8.37,4.36,75.4,Ilala,8,2023,1,Dry,0,0,5,22,22,20,14.1,211121,403.7,34.0,1498190,1054641,421294,1318822
33.6,77.8,47.5,291031,180.0,7.15,4.22,83.8,Ilala,9,2023,4,Dry,0,0,5,22,22,20,14.1,211121,111.5,34.8,1318822,606178,850529,1287256
30.5,115.9,70.2,152652,163.3,7.64,2.12,53.7,Ilala,10,2023,6,Dry,1,0,5,22,22,20,14.1,211121,95.2,29.9,1287256,1498190,1744431,628114
33.4,48.9,48.8,402741,144.9,8.38,2.45,67.4,Ilala,11,2023,2,Rainy,0,0,5,22,22,20,14.1,211121,72.5,32.8,628114,1318822,1054641,1454735
32.0,276.4,87.3,201858,73.3,8.09,4.7,20.7,Ilala,12,2023,4,Short Rains,0,0,5,22,22,20,14.1,211121,326.0,33.2,1454735,1287256,606178,826495
26.0,31.9,88.1,426395,98.7,7.6,3.24,95.5,Ilala,1,2024,0,Hot,0,0,5,22,22,20,14.1,211121,46.6,25.5,826495,628114,1498190,1323877
20.1,123.2,92.8,261928,135.1,6.57,4.57,70.2,Ilala,2,2024,3,Hot,0,0,5,22,22,20,14.1,211121,143.8,19.2,1323877,1454735,1318822,1158036
20.1,164.3,47.2,496927,168.7,6.52,1.86,77.2,Ilala,3,2024,4,Rainy,0,0,5,22,22,20,14.1,211121,148.3,19.6,1158036,826495,1287256,1620336
30.0,282.9,61.5,312662,191.8,6.71,1.21,74.4,Ilala,4,2024,0,Rainy,0,0,5,22,22,20,14.1,211121,298.6,28.7,1620336,1323877,628114,958393
24.6,78.8,47.3,121995,139.4,7.82,3.51,76.2,Ilala,5,2024,2,Rainy,0,1,5,22,22,20,14.1,211121,107.3,25.2,958393,1158036,1454735,607955
24.9,237.0,56.0,418990,102.2,7.48,2.68,53.2,Ilala,6,2024,5,Dry,1,0,5,22,22,20,14.1,211121,140.7,25.0,607955,1620336,826495,1437447
27.6,95.2,82.4,378032,109.2,7.74,2.66,80.0,Ilala,7,2024,0,Dry,0,0,5,22,22,20,14.1,211121,100.2,27.2,1437447,958393,1323877,1597140
25.4,3.7,91.7,176648,144.4,7.55,3.19,70.5,Ilala,8,2024,3,Dry,0,0,5,22,22,20,14.1,211121,5.4,25.8,1597140,607955,1158036,889517
29.8,20.1,78.1,350397,199.0,8.42,1.96,33.3,Ilala,9,2024,6,Dry,1,0,5,22,22,20,14.1,211121,13.6,31.0,889517,1437447,1620336,1362619
28.6,166.5,75.8,234329,88.9,6.53,4.51,62.2,Ilala,10,2024,1,Dry,0,0,5,22,22,20,14.1,211121,150.9,27.3,1362619,1597140,958393,756286
26.8,259.9,89.5,321208,72.7,7.06,1.52,51.9,Ilala,11,2024,4,Rainy,0,0,5,22,22,20,14.1,211121,211.7,28.0,756286,889517,607955,1178360
34.2,85.1,42.0,187758,134.4,6.53,2.54,72.9,Ilala,12,2024,6,Short Rains,1,0,5,22,22,20,14.1,211121,114.7,32.8,1178360,1362619,1437447,784984
21.3,287.0,60.1,232749,31.7,8.2,4.13,18.0,Kinondoni,1,2005,5,Hot,1,0,5,72,64,15,35.0,187622,147.2,22.2,643381,637286,597033,680116
23.7,1.3,59.0,73299,171.0,7.58,3.79,64.1,Kinondoni,2,2005,1,Hot,0,0,5,72,64,15,35.0,187622,1.1,23.2,680116,375196,461394,402335
20.1,85.8,70.6,205582,178.6,8.22,0.82,96.0,Kinondoni,3,2005,1,Rainy,0,0,5,72,64,15,35.0,187622,44.5,19.7,402335,679501,763966,706201
23.7,216.5,88.7,144516,195.4,7.23,2.6,74.5,Kinondoni,4,2005,4,Rainy,0,0,5,72,64,15,35.0,187622,319.8,23.7,706201,680116,425271,416070
22.1,192.4,77.1,332806,151.2,7.38,2.46,93.5,Kinondoni,5,2005,6,Rainy,1,1,5,72,64,15,35.0,187622,254.2,22.6,416070,402335,1442366,1289756
33.7,122.2,53.4,389636,84.9,7.47,3.34,33.5,Kinondoni,6,2005,2,Dry,0,0,5,72,64,15,35.0,187622,103.9,34.0,1289756,706201,1401261,1249050
23.6,25.5,50.1,59699,84.3,7.5,2.83,26.1,Kinondoni,7,2005,4,Dry,0,0,5,72,64,15,35.0,187622,37.4,23.6,1249050,416070,680116,313245
25.5,272.5,89.4,120953,57.1,8.18,3.89,45.0,Kinondoni,8,2005,0,Dry,0,0,5,72,64,15,35.0,187622,199.4,25.7,313245,1289756,402335,435338
28.6,268.8,88.2,213815,53.8,7.68,2.0,53.5,Kinondoni,9,2005,3,Dry,0,0,5,72,64,15,35.0,187622,144.0,28.5,435338,1249050,706201,668827
22.5,56.1,85.2,499535,96.8,7.62,4.83,54.0,Kinondoni,10,2005,5,Dry,1,0,5,72,64,15,35.0,187622,76.3,23.2,668827,313245,416070,2123567
34.4,240.2,70.0,174400,158.5,7.74,4.4,82.4,Kinondoni,11,2005,1,Rainy,0,0,5,72,64,15,35.0,187622,266.8,36.1,2123567,435338,1289756,588564
24.0,137.9,52.3,393399,113.2,7.06,1.02,66.6,Kinondoni,12,2005,3,Short Rains,0,0,5,72,64,15,35.0,187622,182.4,24.8,588564,668827,1249050,1368685
24.7,296.3,50.6,133932,10.1,8.31,2.28,60.7,Kinondoni,1,2006,6,Hot,1,0,5,72,64,15,35.0,187622,344.3,24.2,1368685,2123567,313245,419595
34.8,46.6,82.4,307961,144.5,7.84,2.24,30.5,Kinondoni,2,2006,2,Hot,0,0,5,72,64,15,35.0,187622,61.8,35.9,419595,588564,435338,1155454
24.5,110.0,61.3,273007,54.9,6.62,0.62,70.5,Kinondoni,3,2006,2,Rainy,0,0,5,72,64,15,35.0,187622,63.8,25.4,1155454,1368685,668827,793249
31.2,155.5,41.4,359732,96.6,7.17,4.4,18.0,Kinondoni,4,2006,5,Rainy,1,0,5,72,64,15,35.0,187622,136.3,31.8,793249,419595,2123567,1391274
24.2,62.1,55.9,242709,160.1,8.5,2.78,63.6,Kinondoni,5,2006,0,Rainy,0,0,5,72,64,15,35.0,187622,31.3,23.7,1391274,1155454,588564,768699
21.2,12.8,70.9,410030,170.2,7.25,1.44,92.6,Kinondoni,6,2006,3,Dry,0,0,5,72,64,15,35.0,187622,11.0,20.7,768699,793249,1368685,1626449
29.6,175.5,68.4,404517,176.0,6.52,4.18,81.0,Kinondoni,7,2006,5,Dry,1,0,5,72,64,15,35.0,187622,260.7,30.5,1626449,1391274,419595,1323455
34.3,80.0,48.7,318711,31.0,6.52,1.36,88.1,Kinondoni,8,2006,1,Dry,0,0,5,72,64,15,35.0,187622,105.9,33.2,1323455,768699,1155454,1156196
26.0,200.5,82.2,322553,163.9,7.32,1.21,63.6,Kinondoni,9,2006,4,Dry,0,0,5,72,64,15,35.0,187622,294.4,25.4,1156196,1626449,793249,1083518
24.0,73.1,60.8,220733,177.1,7.35,4.7,12.3,Kinondoni,10,2006,6,Dry,1,0,5,72,64,15,35.0,187622,92.6,24.0,1083518,1323455,1391274,796309
32.9,104.1,81.1,463210,135.2,8.4,2.09,92.6,Kinondoni,11,2006,2,Rainy,0,1,5,72,64,15,35.0,187622,57.7,32.3,796309,1156196,768699,1719548
20.1,61.4,53.2,461700,21.9,8.01,2.84,69.3,Kinondoni,12,2006,4,Short Rains,0,0,5,72,64,15,35.0,187622,69.9,20.3,1719548,1083518,1626449,1395613
32.5,206.8,50.0,312585,87.2,6.65,4.73,62.3,Kinondoni,1,2007,0,Hot,0,0,5,72,64,15,35.0,187622,201.5,33.8,1395613,796309,1323455,975855
27.2,105.7,51.8,181676,51.3,7.88,4.06,33.5,Kinondoni,2,2007,3,Hot,0,1,5,72,64,15,35.0,187622,146.7,27.4,975855,1719548,1156196,671707
20.6,5.0,94.3,160488,156.7,8.39,3.11,38.1,Kinondoni,3,2007,3,Rainy,0,0,5,72,64,15,35.0,187622,3.3,20.0,671707,1395613,1083518,690714
26.6,80.1,59.5,447384,121.2,6.81,1.05,16.4,Kinondoni,4,2007,6,Rainy,1,0,5,72,64,15,35.0,187622,46.7,25.6,690714,975855,796309,1622862
21.2,254.1,70.0,353067,19.4,8.29,1.77,34.3,Kinondoni,5,2007,1,Rainy,0,0,5,72,64,15,35.0,187622,263.2,21.2,1622862,671707,1719548,1323661
23.7,119.8,83.3,330459,56.4,8.06,2.48,52.1,Kinondoni,6,2007,4,Dry,0,0,5,72,64,15,35.0,187622,69.9,23.7,1323661,690714,1395613,986564
21.9,170.5,57.7,274900,196.9,6.66,3.2,32.5,Kinondoni,7,2007,6,Dry,1,0,5,72,64,15,35.0,187622,125.6,21.8,986564,1622862,975855,943878
30.0,110.7,66.0,125810,66.3,6.76,1.21,16.1,Kinondoni,8,2007,2,Dry,0,0,5,72,64,15,35.0,187622,118.0,30.2,943878,1323661,671707,506940
34.1,234.2,87.8,68707,160.8,7.57,1.02,78.4,Kinondoni,9,2007,5,Dry,1,0,5,72,64,15,35.0,187622,304.7,34.4,506940,986564,690714,265968
30.3,287.0,48.0,457603,166.0,7.36,1.43,98.0,Kinondoni,10,2007,0,Dry,0,0,5,72,64,15,35.0,187622,177.0,28.9,265968,943878,1622862,1299373
29.2,217.4,57.2,159133,74.3,8.1,1.86,49.8,Kinondoni,11,2007,3,Rainy,0,0,5,72,64,15,35.0,187622,170.8,27.8,1299373,506940,1323661,630606
21.5,12.2,77.4,286763,35.6,7.06,4.29,50.0,Kinondoni,12,2007,5,Short Rains,1,0,5,72,64,15,35.0,187622,12.5,22.1,630606,265968,986564,1174083
23.3,157.8,87.3,358070,193.1,8.33,3.48,54.9,Kinondoni,1,2008,1,Hot,0,0,5,72,64,15,35.0,187622,194.3,23.3,1174083,1299373,943878,1328072
24.4,3.3,61.6,142906,20.1,7.39,4.47,30.6,Kinondoni,2,2008,4,Hot,0,0,5,72,64,15,35.0,187622,1.8,24.2,1328072,630606,506940,623078
26.4,76.5,89.8,415688,28.5,6.7,1.32,42.2,Kinondoni,3,2008,5,Rainy,1,0,5,72,64,15,35.0,187622,76.5,25.2,623078,1174083,265968,1614309
28.1,92.4,54.9,148205,69.1,7.89,1.17,47.3,Kinondoni,4,2008,1,Rainy,0,0,5,72,64,15,35.0,187622,89.2,27.4,1614309,1328072,1299373,629266
28.1,268.9,92.5,407730,70.3,6.82,2.37,78.4,Kinondoni,5,2008,3,Rainy,0,0,5,72,64,15,35.0,187622,195.5,26.9,629266,623078,630606,1470917
23.7,188.3,58.4,387787,184.0,8.02,1.96,21.6,Kinondoni,6,2008,6,Dry,1,0,5,72,64,15,35.0,187622,204.6,23.9,1470917,1614309,1174083,1222878
23.4,46.6,57.1,494775,15.3,7.52,3.77,52.8,Kinondoni,7,2008,1,Dry,0,0,5,72,64,15,35.0,187622,30.1,23.2,1222878,629266,1328072,1705906
29.5,4.9,46.3,257754,187.6,7.48,2.22,78.1,Kinondoni,8,2008,4,Dry,0,0,5,72,64,15,35.0,187622,6.1,29.9,1705906,1470917,623078,1176321
23.1,259.0,80.8,301169,33.8,7.52,4.46,76.7,Kinondoni,9,2008,0,Dry,0,0,5,72,64,15,35.0,187622,364.9,24.1,1176321,1222878,1614309,935348
28.3,24.9,57.8,430660,37.8,7.3,2.2,55.8,Kinondoni,10,2008,2,Dry,0,0,5,72,64,15,35.0,187622,15.5,27.1,935348,1705906,629266,1540864
34.3,197.9,72.0,434368,102.6,8.3,4.19,65.6,Kinondoni,11,2008,5,Rainy,1,0,5,72,64,15,35.0,187622,254.9,32.9,1540864,1176321,1470917,1420911
33.9,123.0,77.4,329065,30.7,7.18,1.35,77.3,Kinondoni,12,2008,0,Short Rains,0,0,5,72,64,15,35.0,187622,129.9,34.5,1420911,935348,1222878,1053278
28.6,43.4,72.8,462927,139.3,7.05,2.83,80.5,Kinondoni,1,2009,3,Hot,0,0,5,72,64,15,35.0,187622,44.5,30.0,1053278,1540864,1705906,1675148
26.0,178.2,65.4,321856,166.4,8.32,1.03,67.1,Kinondoni,2,2009,6,Hot,1,0,5,72,64,15,35.0,187622,131.1,25.7,1675148,1420911,1176321,1188778
26.9,173.9,59.0,57008,76.2,7.65,1.64,63.3,Kinondoni,3,2009,6,Rainy,1,0,5,72,64,15,35.0,187622,206.7,26.6,1188778,1053278,935348,229201
20.8,54.0,89.2,203201,155.4,6.54,3.83,40.6,Kinondoni,4,2009,2,Rainy,0,0,5,72,64,15,35.0,187622,65.1,20.8,229201,1675148,1540864,728740
21.6,206.5,44.1,263838,48.7,8.18,1.89,37.1,Kinondoni,5,2009,4,Rainy,0,0,5,72,64,15,35.0,187622,169.0,21.2,728740,1188778,1420911,820658
33.4,113.2,58.4,233060,78.1,8.21,3.22,95.5,Kinondoni,6,2009,0,Dry,0,0,5,72,64,15,35.0,187622,128.8,32.7,820658,229201,1053278,769790
21.9,235.3,47.3,299648,64.7,7.14,4.73,82.8,Kinondoni,7,2009,2,Dry,0,1,5,72,64,15,35.0,187622,148.9,21.7,769790,728740,1675148,1110378
28.6,237.4,81.5,281593,28.0,8.4,4.94,80.3,Kinondoni,8,2009,5,Dry,1,0,5,72,64,15,35.0,187622,193.2,29.9,1110378,820658,1188778,1094936
26.5,6.1,40.5,332465,145.2,7.68,1.61,76.5,Kinondoni,9,2009,1,Dry,0,0,5,72,64,15,35.0,187622,5.2,27.5,1094936,769790,229201,1326556
34.8,29.5,83.6,493441,151.4,7.69,4.69,18.9,Kinondoni,10,2009,3,Dry,0,0,5,72,64,15,35.0,187622,32.5,33.8,1326556,1110378,728740,2085340
23.2,103.2,74.7,289277,26.7,6.68,4.47,64.8,Kinondoni,11,2009,6,Rainy,1,0,5,72,64,15,35.0,187622,128.6,23.1,2085340,1094936,820658,957744
33.3,150.5,71.1,364356,115.7,7.76,2.48,44.3,Kinondoni,12,2009,1,Short Rains,0,0,5,72,64,15,35.0,187622,78.4,33.3,957744,1326556,769790,1464615
24.3,206.4,57.5,106228,165.4,7.11,3.24,58.7,Kinondoni,1,2010,4,Hot,0,0,5,72,64,15,35.0,187622,300.3,24.0,1464615,2085340,1110378,327834
27.9,40.9,50.1,164126,60.2,8.18,1.9,38.8,Kinondoni,2,2010,0,Hot,0,0,5,72,64,15,35.0,187622,56.7,29.1,327834,957744,1094936,744369
27.5,26.4,73.8,296495,52.0,6.72,0.79,99.6,Kinondoni,3,2010,0,Rainy,0,0,5,72,64,15,35.0,187622,29.0,28.2,744369,1464615,1326556,1302083
27.4,272.7,70.2,233978,64.7,7.62,2.36,40.3,Kinondoni,4,2010,3,Rainy,0,0,5,72,64,15,35.0,187622,331.4,26.8,1302083,327834,2085340,636115
30.0,246.2,51.4,104274,106.2,7.98,4.15,38.7,Kinondoni,5,2010,5,Rainy,1,0,5,72,64,15,35.0,187622,291.7,30.0,636115,744369,957744,331921
27.7,226.2,70.0,207795,111.7,7.14,0.57,65.8,Kinondoni,6,2010,1,Dry,0,0,5,72,64,15,35.0,187622,137.1,28.8,331921,1302083,1464615,796585
23.7,241.6,81.8,89427,73.3,6.91,3.61,39.4,Kinondoni,7,2010,3,Dry,0,0,5,72,64,15,35.0,187622,257.9,24.7,796585,636115,327834,381779
26.6,245.7,41.1,192110,155.7,6.62,4.87,48.4,Kinondoni,8,2010,6,Dry,1,0,5,72,64,15,35.0,187622,263.0,26.6,381779,331921,744369,752186
